acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.641,1.0,0.492,1.478,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,27
0.679,0.939,0.482,1.483,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,28
0.691,0.909,0.457,1.641,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,29
0.672,0.944,0.521,1.395,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,30
0.694,0.887,0.519,1.404,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,31
0.702,0.834,0.514,1.411,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,32
0.708,0.829,0.442,1.744,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,33
0.702,0.826,0.492,1.621,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,34
0.721,0.787,0.525,1.457,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,35
0.735,0.768,0.517,1.492,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,36
0.739,0.759,0.522,1.501,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,37
0.75,0.735,0.462,1.754,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,38
0.749,0.731,0.479,1.71,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,39
0.752,0.697,0.485,1.687,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,40
0.75,0.69,0.51,1.546,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,41
0.763,0.677,0.487,1.576,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,42
0.765,0.662,0.473,1.797,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,43
0.776,0.623,0.505,1.562,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,44
0.769,0.638,0.481,1.701,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,45
0.79,0.603,0.484,1.779,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,46
0.791,0.605,0.508,1.602,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,47
0.793,0.591,0.517,1.552,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,48
0.808,0.551,0.523,1.683,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,49
0.81,0.536,0.514,1.786,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,50
0.81,0.532,0.51,1.753,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,51
0.805,0.562,0.498,1.778,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,52
0.805,0.561,0.519,1.669,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,53
0.82,0.522,0.532,1.522,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,54
0.83,0.524,0.54,1.748,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,55
0.825,0.497,0.517,1.709,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,56
0.83,0.491,0.516,1.735,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,57
0.834,0.49,0.525,1.723,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,58
0.831,0.475,0.526,1.741,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,59
0.843,0.456,0.53,1.782,2,emboss,0.298,gaussian-blur,0.273,0.478,2,0.306,60
0.136,2.274,0.184,2.165,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,1
0.195,2.176,0.288,2.003,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,2
0.273,2.022,0.229,2.013,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,3
0.308,1.907,0.37,1.829,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,4
0.335,1.831,0.346,1.749,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,5
0.365,1.763,0.39,1.667,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,6
0.393,1.708,0.362,1.749,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,7
0.414,1.638,0.396,1.625,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,8
0.421,1.585,0.423,1.592,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,9
0.437,1.556,0.276,2.152,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,10
0.463,1.491,0.364,1.93,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,11
0.48,1.47,0.419,1.609,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,12
0.504,1.404,0.398,1.73,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,13
0.501,1.401,0.469,1.434,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,14
0.515,1.334,0.471,1.524,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,15
0.533,1.3,0.488,1.441,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,16
0.55,1.265,0.448,1.592,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,17
0.557,1.248,0.438,1.585,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,18
0.582,1.169,0.482,1.539,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,19
0.587,1.157,0.449,1.782,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,20
0.597,1.14,0.488,1.445,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,21
0.618,1.093,0.523,1.379,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,22
0.624,1.068,0.472,1.599,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,23
0.638,1.026,0.523,1.441,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,24
0.639,1.024,0.483,1.534,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,25
0.653,0.972,0.478,1.553,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,26
0.662,0.954,0.473,1.625,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,27
0.666,0.953,0.51,1.477,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,28
0.687,0.909,0.5,1.522,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,29
0.693,0.859,0.502,1.567,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,30
0.694,0.862,0.482,1.872,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,31
0.71,0.83,0.487,1.582,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,32
0.707,0.824,0.523,1.469,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,33
0.72,0.801,0.569,1.415,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,34
0.736,0.759,0.544,1.471,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,35
0.737,0.753,0.471,1.833,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,36
0.732,0.747,0.543,1.45,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,37
0.753,0.694,0.509,1.619,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,38
0.742,0.712,0.538,1.452,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,39
0.768,0.666,0.545,1.477,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,40
0.783,0.628,0.529,1.622,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,41
0.776,0.639,0.534,1.632,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,42
0.785,0.627,0.538,1.603,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,43
0.791,0.6,0.507,1.913,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,44
0.789,0.624,0.518,1.661,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,45
0.779,0.613,0.564,1.552,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,46
0.785,0.593,0.548,1.527,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,47
0.812,0.542,0.52,1.632,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,48
0.815,0.525,0.492,2.211,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,49
0.799,0.555,0.564,1.606,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,50
0.798,0.554,0.572,1.566,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,51
0.822,0.508,0.503,2.032,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,52
0.822,0.512,0.548,1.549,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,53
0.818,0.518,0.545,1.601,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,54
0.844,0.48,0.567,1.64,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,55
0.83,0.493,0.566,1.648,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,56
0.835,0.48,0.538,1.624,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,57
0.829,0.488,0.554,1.64,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,58
0.841,0.449,0.522,1.886,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,59
0.844,0.46,0.563,1.718,2,emboss,0.298,gaussian-blur,0.273,0.478,3,0.476,60
0.106,2.295,0.103,2.288,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,1
0.169,2.223,0.174,2.17,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,2
0.22,2.111,0.314,1.967,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,3
0.263,2.038,0.361,1.929,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,4
0.303,1.948,0.253,2.063,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,5
0.312,1.895,0.33,1.854,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,6
0.34,1.828,0.343,1.845,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,7
0.348,1.792,0.318,1.89,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,8
0.375,1.736,0.399,1.65,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,9
0.393,1.684,0.375,1.709,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,10
0.404,1.666,0.406,1.655,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,11
0.413,1.6,0.413,1.578,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,12
0.445,1.564,0.41,1.621,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,13
0.454,1.492,0.364,1.723,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,14
0.472,1.47,0.416,1.582,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,15
0.461,1.449,0.428,1.594,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,16
0.493,1.409,0.434,1.569,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,17
0.502,1.369,0.436,1.572,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,18
0.51,1.364,0.462,1.484,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,19
0.533,1.307,0.444,1.561,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,20
0.544,1.283,0.457,1.503,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,21
0.546,1.274,0.475,1.493,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,22
0.563,1.23,0.457,1.472,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,23
0.584,1.19,0.417,1.753,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,24
0.575,1.185,0.463,1.554,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,25
0.582,1.168,0.468,1.517,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,26
0.611,1.08,0.454,1.549,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,27
0.604,1.104,0.484,1.437,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,28
0.63,1.059,0.477,1.501,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,29
0.622,1.06,0.475,1.527,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,30
0.644,1.014,0.471,1.558,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,31
0.638,1.007,0.477,1.489,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,32
0.661,0.961,0.463,1.591,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,33
0.672,0.934,0.47,1.63,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,34
0.667,0.946,0.465,1.516,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,35
0.682,0.919,0.49,1.496,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,36
0.674,0.896,0.507,1.476,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,37
0.685,0.862,0.502,1.498,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,38
0.68,0.87,0.466,1.67,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,39
0.694,0.856,0.469,1.784,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,40
0.714,0.82,0.488,1.631,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,41
0.72,0.81,0.502,1.632,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,42
0.712,0.796,0.479,1.598,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,43
0.726,0.804,0.479,1.668,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,44
0.734,0.756,0.495,1.615,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,45
0.742,0.749,0.503,1.59,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,46
0.733,0.746,0.491,1.606,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,47
0.745,0.735,0.49,1.698,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,48
0.74,0.736,0.502,1.505,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,49
0.753,0.689,0.511,1.684,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,50
0.758,0.676,0.497,1.648,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,51
0.766,0.659,0.478,1.876,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,52
0.774,0.647,0.492,1.703,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,53
0.777,0.636,0.49,1.581,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,54
0.773,0.645,0.514,1.724,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,55
0.782,0.629,0.481,1.751,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,56
0.779,0.632,0.498,1.741,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,57
0.794,0.588,0.492,1.862,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,58
0.803,0.571,0.514,1.652,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,59
0.79,0.589,0.516,1.682,3,super-pixels,0.48,emboss,0.836,0.337,1,0.434,60
0.11,2.302,0.174,2.232,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,1
0.151,2.234,0.21,2.121,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,2
0.218,2.122,0.291,1.976,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,3
0.275,2.011,0.321,1.908,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,4
0.296,1.939,0.297,1.914,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,5
0.326,1.862,0.36,1.766,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,6
0.365,1.808,0.393,1.72,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,7
0.366,1.737,0.368,1.754,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,8
0.389,1.691,0.415,1.589,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,9
0.393,1.67,0.421,1.609,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,10
0.417,1.598,0.434,1.566,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,11
0.435,1.556,0.441,1.505,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,12
0.454,1.533,0.452,1.503,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,13
0.459,1.488,0.456,1.486,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,14
0.478,1.439,0.463,1.498,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,15
0.481,1.423,0.462,1.467,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,16
0.504,1.392,0.448,1.542,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,17
0.524,1.358,0.478,1.431,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,18
0.542,1.276,0.482,1.456,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,19
0.534,1.279,0.477,1.451,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,20
0.56,1.252,0.488,1.464,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,21
0.562,1.215,0.479,1.501,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,22
0.573,1.198,0.419,1.794,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,23
0.586,1.165,0.452,1.531,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,24
0.591,1.154,0.512,1.392,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,25
0.601,1.1,0.499,1.428,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,26
0.61,1.097,0.512,1.41,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,27
0.616,1.065,0.498,1.454,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,28
0.616,1.066,0.508,1.422,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,29
0.639,1.017,0.486,1.529,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,30
0.648,0.997,0.482,1.556,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,31
0.656,0.965,0.496,1.433,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,32
0.657,0.957,0.518,1.422,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,33
0.672,0.931,0.519,1.441,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,34
0.677,0.91,0.479,1.645,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,35
0.684,0.905,0.536,1.378,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,36
0.688,0.871,0.49,1.607,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,37
0.705,0.821,0.514,1.45,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,38
0.699,0.862,0.543,1.374,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,39
0.703,0.841,0.543,1.459,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,40
0.718,0.786,0.507,1.594,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,41
0.73,0.759,0.54,1.427,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,42
0.731,0.749,0.549,1.426,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,43
0.714,0.771,0.541,1.396,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,44
0.734,0.728,0.547,1.465,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,45
0.753,0.701,0.516,1.587,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,46
0.748,0.682,0.548,1.448,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,47
0.753,0.682,0.53,1.552,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,48
0.766,0.668,0.538,1.492,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,49
0.758,0.694,0.506,1.592,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,50
0.77,0.658,0.53,1.623,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,51
0.787,0.624,0.542,1.492,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,52
0.789,0.596,0.531,1.499,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,53
0.78,0.616,0.544,1.505,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,54
0.776,0.604,0.544,1.555,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,55
0.793,0.608,0.548,1.57,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,56
0.794,0.609,0.541,1.588,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,57
0.809,0.553,0.537,1.654,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,58
0.801,0.554,0.547,1.542,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,59
0.804,0.571,0.539,1.486,3,super-pixels,0.48,emboss,0.836,0.337,2,0.468,60
0.128,2.299,0.104,2.27,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,1
0.159,2.223,0.222,2.145,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,2
0.223,2.114,0.25,1.987,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,3
0.267,2.029,0.344,1.879,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,4
0.3,1.927,0.303,1.907,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,5
0.314,1.889,0.334,1.787,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,6
0.339,1.808,0.341,1.789,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,7
0.359,1.766,0.403,1.621,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,8
0.375,1.719,0.373,1.752,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,9
0.396,1.671,0.419,1.611,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,10
0.427,1.596,0.412,1.656,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,11
0.435,1.567,0.384,1.702,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,12
0.424,1.548,0.446,1.52,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,13
0.46,1.511,0.433,1.553,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,14
0.483,1.467,0.459,1.469,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,15
0.486,1.448,0.457,1.547,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,16
0.507,1.402,0.453,1.523,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,17
0.513,1.377,0.454,1.499,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,18
0.514,1.342,0.486,1.45,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,19
0.526,1.318,0.478,1.409,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,20
0.537,1.287,0.446,1.639,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,21
0.541,1.258,0.491,1.448,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,22
0.561,1.23,0.476,1.468,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,23
0.578,1.18,0.485,1.449,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,24
0.588,1.191,0.507,1.436,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,25
0.577,1.158,0.523,1.415,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,26
0.598,1.104,0.49,1.472,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,27
0.592,1.119,0.486,1.47,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,28
0.616,1.08,0.508,1.395,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,29
0.627,1.041,0.507,1.432,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,30
0.629,1.034,0.505,1.425,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,31
0.645,1.011,0.507,1.441,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,32
0.657,0.985,0.455,1.661,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,33
0.665,0.945,0.504,1.496,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,34
0.66,0.96,0.514,1.433,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,35
0.677,0.932,0.516,1.518,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,36
0.682,0.906,0.494,1.503,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,37
0.686,0.871,0.5,1.496,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,38
0.691,0.881,0.491,1.546,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,39
0.693,0.858,0.515,1.486,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,40
0.705,0.84,0.503,1.524,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,41
0.728,0.804,0.519,1.452,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,42
0.722,0.792,0.535,1.425,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,43
0.716,0.796,0.52,1.449,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,44
0.725,0.775,0.512,1.467,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,45
0.736,0.731,0.53,1.521,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,46
0.736,0.775,0.529,1.534,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,47
0.751,0.724,0.511,1.602,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,48
0.748,0.712,0.502,1.523,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,49
0.765,0.679,0.528,1.514,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,50
0.756,0.68,0.495,1.612,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,51
0.752,0.7,0.512,1.49,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,52
0.773,0.656,0.515,1.598,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,53
0.77,0.65,0.536,1.628,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,54
0.803,0.593,0.516,1.576,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,55
0.785,0.616,0.526,1.593,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,56
0.785,0.618,0.528,1.591,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,57
0.806,0.566,0.508,1.774,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,58
0.79,0.605,0.536,1.592,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,59
0.784,0.601,0.535,1.645,3,super-pixels,0.48,emboss,0.836,0.337,3,0.474,60
0.115,2.298,0.187,2.25,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,1
0.153,2.248,0.117,2.322,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,2
0.2,2.169,0.305,1.834,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,3
0.224,2.092,0.347,1.78,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,4
0.239,2.041,0.389,1.757,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,5
0.265,1.99,0.396,1.673,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,6
0.282,1.952,0.369,1.748,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,7
0.286,1.921,0.415,1.686,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,8
0.302,1.898,0.457,1.603,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,9
0.306,1.871,0.438,1.621,4,brighten,0.368,add-to-hue-and-saturation,0.14,0.87,1,0.546,10
